"ts","sessionid","level","iteminsession","city","zip","state","useragent","lon","lat","userid","lastname","firstname","gender","registration","success","month","day","hour"
2023-11-28 09:10:18.000,185443,free,7,Williston,,FL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-82.461818,29.397511,93185,Pena,Jackson,M,1543255200000,true,,,9
2023-11-28 09:10:21.000,244776,free,5,Oldsmar,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""",-82.673575,28.037522,92458,Harmon,Carli,F,1638572712000,true,,,9
2023-11-28 09:11:43.000,220937,free,22,Romulus,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-83.394324,42.234298,26811,Taylor,Ruwayda,F,1608457876000,true,,,9
2023-11-28 09:11:54.000,232760,free,5,Anderson,,IN,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-85.621229,40.1532,22031,Rodriguez,Michelle,F,1543255200000,true,,,9
2023-11-28 09:12:41.000,16567,free,2,Anderson,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-85.621229,40.1532,,,,,,false,,,9
2023-11-28 09:12:42.000,16567,free,3,Anderson,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-85.621229,40.1532,,,,,,false,,,9
2023-11-28 09:12:44.000,16567,free,4,Anderson,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-85.621229,40.1532,16568,Stanton,Laney,F,1543255200000,true,,,9
2023-11-28 09:12:47.000,235313,paid,54,Honolulu,,HI,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-157.750269,21.311063,99499,Glover,Everson,M,1543255200000,true,,,9
2023-11-28 09:12:54.000,244633,paid,1,Middle Island,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-72.951773,40.893272,82136,Williams,Sebastian,M,1543255200000,true,,,9
2023-11-28 09:13:03.000,244691,paid,42,Bucyrus,,OH,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-82.974028,40.817186,6829,Martin,Carter,M,1543255200000,true,,,9
2023-11-28 09:13:18.000,172000,free,5,Oakland,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-122.23811,37.843962,39068,Lewis,Ryder,M,1628283368000,true,,,9
2023-11-28 09:14:07.000,31651,paid,10,Jessup,,MD,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.794631,39.151138,31652,Herrera,Preslie,F,1543255200000,true,,,9
2023-11-28 09:16:36.000,244991,paid,16,Oxon Hill,,MD,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.995859,38.806809,76624,Davenport,Adan,M,1543255200000,true,,,9
2023-11-28 09:17:02.000,242543,paid,11,Flagstaff,,AZ,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.639303,35.287661,,,,,,false,,,9
2023-11-28 09:17:32.000,183586,free,8,Annapolis,,MD,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-76.5528,38.98775,53978,Sandoval,Roland,M,1612977250000,true,,,9
2023-11-28 09:17:50.000,244840,paid,8,Kaukauna,,WI,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-88.24431,44.311313,96733,Alexander,Allison,F,1543255200000,true,,,9
2023-11-28 09:18:43.000,72115,free,3,Garland,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-96.619782,32.928902,72116,Miller,Ethan,M,1678575521000,true,,,9
2023-11-28 09:18:59.000,229359,paid,1,Grandville,,MI,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-85.767881,42.877992,67887,Mcdonald,Jayden,M,1543255200000,true,,,9
2023-11-28 09:19:29.000,206294,free,11,Herriman,,UT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-112.102079,40.515825,94886,Cummings,Raymond,M,1543255200000,true,,,9
2023-11-28 09:19:37.000,233769,free,2,Revere,,MA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-71.001257,42.418294,71738,Patterson,Kareena,F,1543255200000,true,,,9
2023-11-28 09:19:59.000,238525,free,2,Glenville,,WV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-80.83752,38.926223,6328,Leach,Ryan,M,1543255200000,true,,,9
2023-11-28 09:21:22.000,16010,free,4,Mauston,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-90.040249,43.776559,16011,Gillespie,Evan,M,1543255200000,true,,,9
2023-11-28 09:21:27.000,205338,paid,11,Baltimore,,MD,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.564465,39.302295,1184,Vazquez,Logan,M,1543255200000,true,,,9
2023-11-28 09:21:51.000,229136,paid,1,Roy,,UT,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-112.048138,41.17105,98559,Rice,Javion,M,1564116852000,true,,,9
2023-11-28 09:21:53.000,225057,paid,3,Syracuse,,NY,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-76.145229,43.078768,81269,Martin,Valentina,F,1597452101000,true,,,9
2023-11-28 09:22:34.000,152804,paid,1,Oakland,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-122.203393,37.829483,60895,Gross,Dillan,F,1543255200000,true,,,9
2023-11-28 09:22:44.000,203957,paid,3,West Palm Beach,,FL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-80.092385,26.664085,66624,Rodriguez,Denzell,M,1634138698000,true,,,9
2023-11-28 09:23:04.000,236372,paid,2,Venice,,IL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-90.16963,38.670356,51737,Long,Brandt,M,1692687654000,true,,,9
2023-11-28 09:23:08.000,206690,paid,1,Jackson,,MS,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-90.091589,32.259773,96971,Ward,Audrey,F,1543255200000,true,,,9
2023-11-28 09:23:08.000,71474,paid,5,San Francisco,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-122.44295,37.720375,71475,Jackson,Kaiden,M,1622952297000,true,,,9
2023-11-28 09:23:57.000,173195,free,4,Indiana,,PA,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-79.150041,40.628381,56471,Allen,Weldon,M,1543255200000,true,,,9
2023-11-28 09:24:08.000,245688,free,9,South Hadley,,MA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-72.580763,42.256346,80563,Morrow,Rodrigo,M,1679882041000,true,,,9
2023-11-28 09:24:21.000,236667,free,2,Carteret,,NJ,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.227457,40.58379,20349,Martin,Dallas,F,1543255200000,true,,,9
2023-11-28 09:25:00.000,161662,paid,2,Lebanon,,NJ,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-74.816261,40.645542,80912,Moreno,Alexia,F,1587865459000,true,,,9
2023-11-28 09:25:01.000,91317,free,2,Imperial Beach,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-117.120872,32.573755,91318,Washington,Scarlett,F,1698315456000,true,,,9
2023-11-28 09:26:24.000,27679,free,2,Jacksonville,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-81.584395,30.080228,27680,Gonzalez,Grayson,M,1637484390000,true,,,9
2023-11-28 09:26:31.000,174380,free,4,Los Angeles,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-118.434999,34.065729,,,,,,false,,,9
2023-11-28 09:26:32.000,174380,free,5,Los Angeles,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-118.434999,34.065729,,,,,,false,,,9
2023-11-28 09:26:39.000,174380,free,6,Los Angeles,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-118.434999,34.065729,52156,Wilson,Diana,F,1691809429000,true,,,9
2023-11-28 09:26:46.000,245766,free,8,Portland,,OR,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-122.643927,45.528929,89114,Castillo,Brendon,M,1543255200000,true,,,9
2023-11-28 09:27:02.000,234093,free,1,Southfield,,MI,"""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-83.230398,42.462064,13574,Lyons,Helen,F,1543255200000,true,,,9
2023-11-28 09:27:20.000,24511,free,8,Saint Cloud,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-81.26957,28.163926,24512,Mueller,Lucy,F,1543255200000,true,,,9
2023-11-28 09:27:20.000,224245,paid,1,Pottstown,,PA,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-75.615861,40.258928,,,,,,false,,,9
2023-11-28 09:27:21.000,243171,free,6,Marshalltown,,IA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-92.900739,42.049806,946,Brown,Lyric,M,1694030888000,true,,,9
2023-11-28 09:27:21.000,224245,paid,2,Pottstown,,PA,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-75.615861,40.258928,,,,,,false,,,9
2023-11-28 09:27:41.000,224245,paid,3,Pottstown,,PA,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-75.615861,40.258928,26415,Nolan,Harper,M,1543255200000,true,,,9
2023-11-28 09:28:03.000,55578,free,2,Nazareth,,PA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.8 (KHTML, like Gecko) Version/8.0 Safari/600.1.8""",-75.315959,40.757009,55579,Davis,Derek,M,1616475546000,true,,,9
2023-11-28 09:28:15.000,58907,free,6,Bremerton,,WA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-122.626274,47.59196,58908,Elliott,Slade,M,1573892444000,true,,,9
2023-11-28 09:28:53.000,230478,paid,2,Millville,,NJ,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-75.023374,39.377041,,,,,,false,,,9
2023-11-28 09:29:05.000,222983,free,2,Rancho Cucamonga,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.102 Safari/537.36""",-117.577707,34.152583,69287,Gregory,Jeremiah,M,1543255200000,true,,,9
2023-11-28 09:29:42.000,200081,paid,1,Milwaukee,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-87.949473,43.12778,24780,Johnson,Marielena,F,1543255200000,true,,,9
2023-11-28 09:30:07.000,228737,free,8,Wilson,,NY,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-78.812943,43.272672,13762,Heath,Lilah,F,1543255200000,true,,,9
2023-11-28 09:30:19.000,99465,free,7,Fairfax,,VA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-77.340466,38.837138,99466,Barnes,Mary,F,1543255200000,true,,,9
2023-11-28 09:30:25.000,58907,free,11,Bremerton,,WA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-122.626274,47.59196,58908,Elliott,Slade,M,1573892444000,true,,,9
2023-11-28 09:30:44.000,231357,paid,2,Vero Beach,,FL,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-80.707641,27.683619,5474,Hardy,Joseph,M,1543255200000,true,,,9
2023-11-28 09:30:55.000,45520,free,2,Stevensville,,MD,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-76.337531,38.939333,45521,Phillips,Makayla,F,1543255200000,true,,,9
2023-11-28 09:30:55.000,193560,paid,1,Yarmouth Port,,MA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-70.231801,41.704155,85413,Wong,Thomas,M,1543255200000,true,,,9
2023-11-28 09:31:01.000,20229,free,3,Madison Heights,,VA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-79.095098,37.464935,,,,,,false,,,9
2023-11-28 09:31:18.000,243088,paid,17,Richmond,,CA,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,-122.381974,37.952844,6206,Gross,Aaliyah,F,1543255200000,true,,,9
2023-11-28 09:32:59.000,179959,free,1,Loganville,,GA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-83.893561,33.815151,,,,,,false,,,9
2023-11-28 09:33:22.000,68577,paid,1,New Boston,,TX,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) GSA/4.1.0.31802 Mobile/11D257 Safari/9537.53""",-94.438723,33.459236,68578,Frank,Aiyana,F,1652543587000,true,,,9
2023-11-28 09:33:42.000,27567,free,4,Huntington Park,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-118.217141,33.97803,27568,Sanchez,Emma,F,1617666046000,true,,,9
2023-11-28 09:33:55.000,189321,free,4,Loveland,,OH,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46""",-84.241953,39.257273,47934,Patterson,William,M,1553560031000,true,,,9
2023-11-28 09:34:23.000,247327,free,3,Memphis,,TN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-89.845385,35.079511,28311,Burnett,Brenden,M,1543255200000,true,,,9
2023-11-28 09:34:23.000,61809,free,1,Council Bluffs,,IA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-95.784458,41.223238,61810,Thomas,Josue,M,1543255200000,true,,,9
2023-11-28 09:34:52.000,245689,paid,2,North Hollywood,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-118.400022,34.207295,64133,Johnson,Nikolas,M,1553803261000,true,,,9
2023-11-28 09:35:08.000,186148,free,1,Peachtree City,,GA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-84.570611,33.391884,83645,Ward,Sofia,F,1543255200000,true,,,9
2023-11-28 09:35:57.000,246689,free,11,Los Angeles,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,-118.417488,33.942108,16551,Phillips,Eliana,F,1543255200000,true,,,9
2023-11-28 09:36:15.000,237529,paid,27,Bellflower,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",-118.12725,33.887821,76443,Norton,Kolby,M,1662470811000,true,,,9
2023-11-28 09:37:05.000,234902,free,1,Beverly Hills,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-118.401966,34.06221,62014,Dawson,Brooklyn,F,1543255200000,true,,,9
2023-11-28 09:37:29.000,79098,paid,7,Laredo,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-99.461989,27.545404,79099,Lawrence,Lexie,F,1543255200000,true,,,9
2023-11-28 09:38:02.000,158926,free,5,Savannah,,GA,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-81.088261,32.074679,68636,Foley,Juliana,F,1644941763000,true,,,9
2023-11-28 09:38:28.000,170904,free,6,Shinnston,,WV,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:31.0) Gecko/20100101 Firefox/31.0,-80.295345,39.399028,26045,Mccullough,Esau,M,1543255200000,true,,,9
2023-11-28 09:38:45.000,241489,free,2,Ponca,,NE,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-96.764827,42.561623,23261,Sanford,Zhion,M,1543255200000,true,,,9
2023-11-28 09:39:12.000,71754,free,8,New York City,,NY,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-73.986258,40.715762,71755,Conley,Abigail,F,1543255200000,true,,,9
2023-11-28 12:14:49.000,14845,free,1,Largo,,FL,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-82.804068,27.915173,14846,Sanders,Ethan,M,1659906028000,true,,,12
2023-11-28 09:40:33.000,43735,free,1,Steeleville,,IL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-89.687262,37.988592,43736,Randall,Aela,F,1543255200000,true,,,9
2023-11-28 09:40:40.000,241085,paid,1,Paulding,,OH,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-84.563581,41.128714,38494,Ross,Vivianna,F,1543255200000,true,,,9
2023-11-28 09:41:20.000,79813,paid,93,Annandale,,VA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:30.0) Gecko/20100101 Firefox/30.0,-77.215318,38.829817,79814,Jenkins,Dodge,M,1659092287000,true,,,9
2023-11-28 09:42:33.000,247031,free,4,Tucker,,GA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-84.216155,33.854097,49449,Walker,Jaylin,M,1659518644000,true,,,9
2023-11-28 09:42:51.000,58907,free,26,Bremerton,,WA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-122.626274,47.59196,58908,Elliott,Slade,M,1573892444000,true,,,9
2023-11-28 09:43:02.000,247191,free,1,West Richland,,WA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-119.387768,46.313808,25183,Brown,Colin,M,1543255200000,true,,,9
2023-11-28 09:43:13.000,55971,free,3,Buhl,,ID,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-114.880351,42.606181,55972,Kelly,Mariah,F,1572660606000,true,,,9
2023-11-28 09:44:14.000,220221,free,1,Farrell,,PA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-80.497194,41.211214,11976,Lawson,Alana,F,1617724158000,true,,,9
2023-11-28 09:44:56.000,48930,free,1,Levelland,,TX,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-102.398414,33.603903,48931,Kelly,Aaliyah,F,1550894898000,true,,,9
2023-11-28 09:45:07.000,153094,paid,13,Bunker Hill,,IN,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-86.094769,40.628598,69825,Smith,Gavin,M,1543255200000,true,,,9
2023-11-28 09:45:58.000,232554,paid,32,Clementon,,NJ,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-75.000151,39.806194,79054,Newman,Chloe,F,1543255200000,true,,,9
2023-11-28 09:46:10.000,179959,free,4,Loganville,,GA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-83.893561,33.815151,78593,Lee,Wyatt,M,1683412168000,true,,,9
2023-11-28 09:47:10.000,213850,free,4,Queensbury,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-73.685911,43.340954,56608,Ramirez,Kimora,F,1543255200000,true,,,9
2023-11-28 09:47:33.000,224644,free,9,Marshall,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",-93.182975,39.09086,55986,Griffin,Maya,F,1644063178000,true,,,9
2023-11-28 09:48:38.000,29535,paid,1,Suffield,,CT,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,-72.65146,41.992731,29536,Ward,Katerina,F,1543255200000,true,,,9
2023-11-28 09:48:58.000,73565,free,2,Boardman,,OR,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-119.890171,45.785367,73566,Dillon,Zainab,F,1624000486000,true,,,9
2023-11-28 09:50:38.000,238054,paid,2,Palm Bay,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",-80.600412,28.031367,22760,Andersen,Violet,F,1543255200000,true,,,9
2023-11-28 09:50:46.000,29509,free,2,Montesano,,WA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-123.615371,47.193599,29510,Robinson,Levi,M,1543255200000,true,,,9
2023-11-28 09:50:50.000,224581,free,2,Tacoma,,WA,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-122.536065,47.251761,50387,Jackson,Reese,F,1620040032000,true,,,9
2023-11-28 09:51:25.000,226748,paid,2,Folsom,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-121.141635,38.666597,,,,,,false,,,9
2023-11-28 09:53:51.000,5965,paid,100,Summit,,NJ,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-74.366372,40.714923,5966,Stewart,Kylie,F,1699378521000,true,,,9
2023-11-28 09:54:36.000,192504,paid,1,Mentone,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-117.073317,34.083016,49254,Pierce,Chance,M,1543255200000,true,,,9
2023-11-28 09:54:37.000,192504,paid,2,Mentone,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-117.073317,34.083016,49254,Pierce,Chance,M,1543255200000,true,,,9
2023-11-28 09:56:00.000,8538,free,1,Duffield,,VA,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-82.782264,36.723769,8539,Harris,Montrell,M,1543255200000,true,,,9
